,id,smiles,MW,logP,TPSA,HA,h_acc,h_don,rings,MR,Rot_bonds,lipinski
459,EDJ-MED-c8e7a002-15,O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccnc(Br)c12,363.97265072,3.5550000000000015,70.67,21.0,3.0,2.0,3.0,85.37440000000002,3.0,0.0
460,EDJ-MED-c8e7a002-16,O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccncc12,286.062138652,2.7925000000000004,70.67,20.0,3.0,2.0,3.0,77.67440000000002,3.0,0.0
461,PET-UNK-e44ffd04-1,O=C(Cc1cccc(Cl)c1)Nc1nnc2ccccn12,286.06213865200004,2.5639000000000003,59.290000000000006,20.0,4.0,1.0,3.0,76.77270000000003,3.0,0.0
462,FRA-DIA-c7e803f4-1,O=C(Nc1cncc2ccccc12)C1COc2c(Cl)cccc21,324.066555336,4.002900000000002,51.22,23.0,3.0,1.0,4.0,90.06070000000001,2.0,0.0
463,MAT-POS-199e2e7c-1,O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCC2,286.08729078000005,3.4049000000000014,41.99,20.0,2.0,1.0,3.0,80.04770000000003,3.0,0.0
464,JAG-UCB-c61058a9-45,O=C(Nc1cc(=O)[nH]c2ccccc12)C1CCOc2ccc(Cl)cc21,354.07712002000005,3.686300000000003,71.19,25.0,3.0,2.0,4.0,97.50340000000001,2.0,0.0
465,BEN-DND-b89db3f2-2,O=C(Nc1cc[nH]c(=O)c1)C1CCOc2ccc(Cl)cc21,304.061469956,2.533100000000001,71.19,21.0,3.0,2.0,3.0,79.99740000000003,2.0,0.0
466,ALP-POS-64a710fa-1,O=C(Cc1cncc2ccccc12)N(CCC1CCCCC1)Cc1cccs1,392.192234516,5.838000000000005,33.2,28.0,3.0,0.0,4.0,116.37500000000004,7.0,1.0
467,ALP-POS-64a710fa-2,CN(C)CCCN(Cc1cccs1)C(=O)Cc1cncc2ccccc12,367.17183342000004,3.819300000000003,36.44,26.0,4.0,0.0,3.0,108.35400000000004,8.0,0.0
468,CHO-MSK-00c5269a-1,Cc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,390.12473890800004,4.626520000000004,51.02,28.0,4.0,0.0,4.0,111.349,5.0,0.0
469,CHO-MSK-00c5269a-2,COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,406.1196535280001,4.326700000000003,60.25,29.0,5.0,0.0,4.0,113.16400000000002,6.0,0.0
470,ALP-POS-6d04362c-2,CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,419.1512880040001,4.384100000000004,54.260000000000005,30.0,5.0,0.0,4.0,120.93900000000002,6.0,0.0
471,CHO-MSK-00c5269a-4,O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(N2CCOCC2)cc1,461.16185268799995,4.154700000000003,63.49000000000001,33.0,6.0,0.0,5.0,129.644,6.0,0.0
472,CHO-MSK-00c5269a-5,O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(N2CCCCC2)cc1,459.182588132,5.308400000000005,54.260000000000005,33.0,5.0,0.0,5.0,132.676,6.0,1.0
473,ALP-POS-477dc5b7-1,O=C(Nc1cncc2ccccc12)C1CCCc2ccc(Cl)cc21,336.102940844,4.946800000000003,41.99,24.0,2.0,1.0,4.0,97.50370000000002,2.0,0.0
474,ALP-POS-477dc5b7-2,O=C(Nc1cncc2ccccc12)C1CCNc2ccc(Cl)cc21,337.098189812,4.426100000000003,54.02,24.0,3.0,2.0,4.0,97.67240000000001,2.0,0.0
475,MIC-UNK-91acba05-6,CN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,351.113839876,4.450400000000004,45.230000000000004,25.0,3.0,1.0,4.0,102.45270000000002,2.0,0.0
476,LOR-NOR-c954e7ad-1,Cc1nc(CN2C(=O)C(=O)c3cc(Br)ccc32)cs1,335.9568106280001,2.9435200000000012,50.27,19.0,4.0,0.0,3.0,76.51350000000002,2.0,0.0
477,LOR-NOR-c954e7ad-2,CCCCN1C(=O)C(=O)c2cc(Br)cc(C)c21,295.020790788,3.086920000000002,37.38,17.0,2.0,0.0,2.0,70.47050000000003,3.0,0.0
478,LOR-NOR-c954e7ad-3,CC(C)CCN1C(=O)C(=O)c2cc(Br)ccc21,295.020790788,3.0245000000000015,37.38,17.0,2.0,0.0,2.0,70.28050000000003,3.0,0.0
479,LOR-NOR-c954e7ad-4,CCc1ccc2c(c1)C(=O)C(=O)N2CC(=O)O,233.068807832,0.8628999999999998,74.68,17.0,3.0,1.0,2.0,60.13930000000002,3.0,0.0
480,LOR-NOR-c954e7ad-5,O=C(O)CN1C(=O)C(=O)c2cc([N+](=O)[O-])ccc21,250.022585912,0.2086999999999996,117.82000000000002,18.0,5.0,1.0,2.0,57.4157,3.0,0.0
481,LOR-NOR-c954e7ad-6,O=C1C(=O)N(Cc2ccccc2)c2ccc([N+](=O)[O-])cc21,282.0640568,2.3243,80.52,21.0,4.0,0.0,3.0,75.05890000000002,3.0,0.0
482,MAT-POS-53907a1c-1,COc1ccc2c(N)nn(C(=O)Cc3cccc(Cl)c3)c2c1,315.077454368,3.163400000000001,70.14,22.0,5.0,1.0,3.0,86.47990000000001,3.0,0.0
483,MAT-POS-53907a1c-2,Cc1ccncc1NC(=O)N(CCC1CCCCC1)c1cc(Cl)cc(OC(C)C)c1,429.21830494399995,6.8395200000000065,54.46000000000001,30.0,3.0,1.0,3.0,123.74670000000005,7.0,1.0
484,MAT-POS-53907a1c-3,O=C1CC(Oc2cc(Cl)cc(N(CCC3CCCCC3)C(=O)Nc3cncc4ccccc34)c2)N1,492.19281846800004,6.1219000000000054,83.56,35.0,4.0,2.0,5.0,137.92739999999995,7.0,1.0
485,MAT-POS-0c8fa4a7-1,O=C(Nc1cncc2ccccc12)C1=CCCc2ccc(Cl)cc21,334.08729078,4.856500000000003,41.99,24.0,2.0,1.0,4.0,98.12270000000002,2.0,0.0
486,MAT-POS-0c8fa4a7-2,COc1ccc2c(c1)c(N)nn2C(=O)Cc1cccc(Cl)c1,315.077454368,3.163400000000001,70.14,22.0,5.0,1.0,3.0,86.47990000000001,3.0,0.0
487,MAT-POS-0c8fa4a7-3,Nc1nn(C(=O)Cc2cccc(Cl)c2)c2ccccc12,285.066889684,3.1548000000000016,60.91,20.0,4.0,1.0,3.0,79.92790000000004,2.0,0.0
488,MAT-POS-0c8fa4a7-4,Nc1nn(C(=O)Cc2cccc(Cl)c2)c2cccc(F)c12,303.057467872,3.2939000000000016,60.91,21.0,4.0,1.0,3.0,79.88590000000003,2.0,0.0
489,PAU-WEI-5b8d5051-1,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)[C@H](C(=O)NCCc1cccc(F)c1)c1cccnc1,459.23220542,5.137400000000004,62.300000000000004,34.0,3.0,1.0,3.0,132.91669999999996,8.0,1.0
490,ALP-POS-6747fa38-1,CC(=O)N1CCN(CC(=O)Nc2cncc3ccccc23)CC1,312.15862588,1.3374,65.54,23.0,4.0,1.0,3.0,89.06670000000005,3.0,0.0
491,EDJ-MED-c8e7a002-11,O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccccc12,285.066889684,3.397500000000001,57.78,20.0,2.0,2.0,3.0,79.87940000000003,3.0,0.0
492,PET-UNK-e44ffd04-1,O=C(Cc1cccc(Cl)c1)Nc1nnc2ccccn12,286.06213865200004,2.5639000000000003,59.290000000000006,20.0,4.0,1.0,3.0,76.77270000000003,3.0,0.0
493,VLA-UCB-1dbca3b4-1,O=C(Cc1cccc(Cl)c1)NC1C(=O)Nc2ccccc21,300.066555336,2.692100000000001,58.2,21.0,2.0,2.0,3.0,81.11140000000003,3.0,0.0
494,MAT-POS-8a69d52e-6,C[C@@H]1COc2ccc(Cl)cc2[C@H]1C(=O)Nc1cncc2ccccc12,352.097855464,4.639000000000003,51.22,25.0,3.0,1.0,4.0,99.22470000000001,2.0,0.0
495,MAT-POS-8a69d52e-5,C[C@H]1COc2ccc(Cl)cc2[C@H]1C(=O)Nc1cncc2ccccc12,352.097855464,4.639000000000003,51.22,25.0,3.0,1.0,4.0,99.22470000000001,2.0,0.0
496,ALP-POS-cd485364-1,Nc1nn(C(=O)Cc2cccc(Cl)c2)c2ccc(F)cc12,303.057467872,3.2939000000000016,60.91,21.0,4.0,1.0,3.0,79.88590000000002,2.0,0.0
497,ALP-POS-cd485364-2,Nc1cncc2c1CCCN2C(=O)Cc1cccc(Cl)c1,301.098189812,2.839100000000001,59.22,21.0,3.0,1.0,3.0,84.47940000000003,2.0,0.0
498,ALP-POS-e2fddb0f-2,Nc1nn(C(=O)C2CCOc3ccc(Cl)cc32)c2cc(F)ccc12,345.06803255600005,3.6175000000000024,70.14,24.0,5.0,1.0,4.0,89.03490000000002,1.0,0.0
499,ALP-POS-902f21bb-1,Nc1nn(C(=O)Cc2cccc(Cl)c2)c2cc(F)ccc12,303.057467872,3.2939000000000016,60.91,21.0,4.0,1.0,3.0,79.88590000000002,2.0,0.0
500,ALP-POS-902f21bb-2,Nc1nn(C(=O)C2CCOc3ccc(Cl)cc32)c2ccncc12,328.0727033360001,2.873400000000001,83.03,23.0,6.0,1.0,4.0,86.87190000000002,1.0,0.0
501,ALP-POS-568d9d36-1,C=CC(=O)N(c1ccc(I)cc1)C(C(=O)Nc1ccc(Cl)cc1)c1cncnc1,518.000651432,4.633600000000003,75.19,29.0,4.0,1.0,3.0,121.69669999999999,6.0,1.0
502,ALP-POS-e2fddb0f-2,Nc1nn(C(=O)C2CCOc3ccc(Cl)cc32)c2cc(F)ccc12,345.06803255600005,3.6175000000000024,70.14,24.0,5.0,1.0,4.0,89.03490000000002,1.0,0.0
503,ALP-POS-79636100-3,Cc1cc(C(F)(F)F)nc2c1c(N)nn2C(=O)Cc1cccc(Cl)c1,368.065173344,3.8770200000000017,73.8,25.0,5.0,1.0,3.0,87.4619,2.0,0.0
504,ALP-POS-6495d03e-6,Cc1cc(C(F)(F)F)nc2c1c(N)nn2C(=O)C1CCOc2ccc(Cl)cc21,410.075738028,4.2006200000000025,83.03,28.0,6.0,1.0,4.0,96.61090000000002,1.0,0.0
505,ALP-POS-6495d03e-7,Nc1nn(C(=O)Cc2cccc(Cl)c2)c2cccnc12,286.06213865200004,2.5498000000000003,73.8,20.0,5.0,1.0,3.0,77.72290000000002,2.0,0.0
506,PET-UNK-29afea89-2,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,368.09277008400005,4.151100000000003,60.45,26.0,4.0,1.0,4.0,100.62370000000003,3.0,0.0
507,EDJ-MED-e4b030d8-3,C[C@H]1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,352.097855464,4.781500000000004,51.22,25.0,3.0,1.0,4.0,99.27270000000003,2.0,0.0
508,MAT-POS-8a69d52e-2,C[C@@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,352.097855464,4.781500000000004,51.22,25.0,3.0,1.0,4.0,99.27270000000003,2.0,0.0
509,MAT-POS-8a69d52e-3,C[C@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,352.097855464,4.781500000000004,51.22,25.0,3.0,1.0,4.0,99.27270000000003,2.0,0.0
510,EDJ-MED-e4b030d8-2,C[C@@H]1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,352.097855464,4.781500000000004,51.22,25.0,3.0,1.0,4.0,99.27270000000003,2.0,0.0
511,ERI-UCB-d6de1f3c-1,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1,381.08801905199994,2.6705000000000005,73.48,27.0,3.0,1.0,4.0,104.27720000000002,2.0,0.0
512,ERI-UCB-d6de1f3c-2,O=C(c1cncc2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1,365.09310443199996,3.377200000000002,53.510000000000005,26.0,3.0,0.0,4.0,101.45150000000004,2.0,0.0
513,PET-UNK-c9c1e0d8-4,O=C1C(c2cccc(Cl)c2)CCN1c1cncc2ccccc12,322.08729078000005,4.408700000000003,33.2,23.0,2.0,0.0,4.0,92.90600000000003,2.0,0.0
514,MAT-POS-8d5af1ef-1,O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Br)ccc2N1,395.02693878800005,4.0618000000000025,71.09,25.0,3.0,2.0,4.0,100.50240000000002,2.0,0.0
515,JOH-UNI-f51e3bbc-1,O=C(Nc1c[nH]c(=O)c2ccccc12)C1CCOc2ccc(Cl)cc21,354.07712002000005,3.686300000000003,71.19,25.0,3.0,2.0,4.0,97.50340000000001,2.0,0.0
516,ALP-UNI-4b8a177c-1,O=C(Nc1cncc2ccccc12)C1CCOc2c(O)ccc(Cl)c21,354.07712002000005,4.098600000000002,71.45,25.0,4.0,2.0,4.0,96.34250000000002,2.0,0.0
517,PET-UNK-8922bd3c-1,O=C(Cc1cncc2ccccc12)Nc1cccc(Cl)c1,296.07164071600005,4.069400000000003,41.99,21.0,2.0,1.0,3.0,85.52870000000003,3.0,0.0
518,ALP-POS-a1bdc92a-1,CCC(=O)Nc1ccc(N(Cc2ccccc2)C(=O)n2nnc3ccccc32)cc1,399.16952491200004,4.454700000000003,80.12,30.0,5.0,1.0,4.0,116.30970000000002,5.0,0.0
519,ALP-POS-c3a96089-1,Cc1ccc(N(Cc2cscn2)C(=O)Cc2cncc3ccccc23)cc1,373.124883228,4.7756200000000035,46.09,27.0,4.0,0.0,4.0,109.93,5.0,0.0
520,ALP-POS-c3a96089-4,CC(=O)Nc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)cn1,444.13530359200007,5.017500000000004,75.19,32.0,4.0,1.0,4.0,126.62970000000001,6.0,1.0
521,BEN-DND-f2e727cd-5,O=C(Nc1cncc2ccccc12)C1CNCc2ccc(Cl)cc21,337.098189812,3.713700000000002,54.02,24.0,3.0,2.0,4.0,96.27240000000002,2.0,0.0
522,BEN-DND-c852c98b-5,CS(=O)(=O)c1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1,416.059755704,3.7965000000000027,85.36,28.0,5.0,1.0,4.0,107.78750000000004,3.0,0.0
523,JOH-UNI-ea1df7a8-1,O=C(Cc1cncc2ccccc12)N1CCOc2ccc(Cl)cc21,338.0822054,3.8563000000000027,42.43000000000001,24.0,3.0,0.0,4.0,94.74700000000003,2.0,0.0
524,ALP-UNI-b33a865d-1,O=C(Nc1cncc2ccccc12)C1CCN(Cc2cnc[nH]2)c2ccc(Cl)cc21,417.13563794000004,4.743900000000004,73.91,30.0,4.0,2.0,5.0,118.8204,4.0,0.0
525,ALP-POS-966f8da6-2,CC(=O)N1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,379.10875449599996,4.367100000000003,62.300000000000004,27.0,3.0,1.0,4.0,107.20970000000003,2.0,0.0
526,MAT-POS-3b536971-1,COc1ccc(Cl)cc1OCCNC(=O)c1cc(=O)[nH]c2cccc(OC)c12,402.098249388,3.0075000000000003,89.64999999999999,28.0,5.0,2.0,3.0,106.95290000000001,7.0,0.0
527,MAT-POS-3b536971-2,COc1cccc2[nH]c(=O)cc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)c12,397.11931918,3.1525000000000016,65.64,28.0,4.0,1.0,4.0,110.68920000000004,3.0,0.0
528,MAT-POS-54c4bf04-3,O=C(c1cncc2ccccc12)N1CCN(c2cccc(Cl)c2)CC1,351.113839876,3.8506000000000036,36.440000000000005,25.0,3.0,0.0,4.0,101.31150000000004,2.0,0.0
529,MAT-POS-54c4bf04-4,CC1CN(C(=O)c2cc(=O)[nH]c3ccccc23)CCN1c1cccc(Cl)c1,381.12440455999996,3.5324000000000026,56.410000000000004,27.0,3.0,1.0,4.0,108.73220000000002,2.0,0.0
530,MAR-UCB-f313ec4d-2,COc1ccccc1OCCNC(=O)c1cncc2ccccc12,322.131742436,3.052200000000001,60.45,24.0,4.0,1.0,3.0,92.56520000000003,6.0,0.0
531,ALP-POS-966f8da6-2,CC(=O)N1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,379.10875449599996,4.367100000000003,62.300000000000004,27.0,3.0,1.0,4.0,107.20970000000003,2.0,0.0
532,RAL-THA-4aa06b95-1,NC(=O)N1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,380.104003464,3.899300000000002,88.32000000000001,27.0,3.0,2.0,4.0,106.11210000000001,2.0,0.0
533,RAL-THA-4aa06b95-7,COCCN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,395.14005462399996,4.467000000000003,54.46,28.0,4.0,1.0,4.0,113.27170000000004,5.0,0.0
534,RAL-THA-8416115c-1,O=C(Nc1cncc2ccccc12)C1CCN(Cc2ccccc2)c2ccc(Cl)cc21,427.145140004,6.020800000000005,45.230000000000004,31.0,3.0,1.0,5.0,126.6747,4.0,1.0
535,MIC-UNK-91acba05-6,CN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,351.113839876,4.450400000000004,45.230000000000004,25.0,3.0,1.0,4.0,102.45270000000002,2.0,0.0
536,RAL-THA-8416115c-5,O=C(Nc1cncc2ccccc12)C1CCN(Cc2ncc[nH]2)c2ccc(Cl)cc21,417.13563794000004,4.743900000000004,73.91,30.0,4.0,2.0,5.0,118.8204,4.0,0.0
537,RAL-THA-8416115c-6,O=C(Nc1cncc2ccccc12)C1CCN(Cc2ccn[nH]2)c2ccc(Cl)cc21,417.13563794000004,4.743900000000004,73.91,30.0,4.0,2.0,5.0,118.8204,4.0,0.0
538,ALP-UNI-b33a865d-1,O=C(Nc1cncc2ccccc12)C1CCN(Cc2cnc[nH]2)c2ccc(Cl)cc21,417.13563794000004,4.743900000000004,73.91,30.0,4.0,2.0,5.0,118.8204,4.0,0.0
539,RAL-THA-8416115c-13,O=C(Nc1cncc2ccccc12)C1CCN(Cc2ncn[nH]2)c2ccc(Cl)cc21,418.1308869080001,4.138900000000003,86.80000000000001,30.0,5.0,2.0,5.0,116.61540000000001,4.0,0.0
540,MIC-UNK-45817b9b-1,O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1,351.077454368,3.952700000000002,71.09,25.0,3.0,2.0,4.0,97.81240000000003,2.0,0.0
541,BRU-THA-92256091-17,CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,501.21761797600004,4.478000000000003,100.21,37.0,5.0,2.0,4.0,137.69489999999988,10.0,1.0
542,ALP-POS-696356e4-1,O=C(Nc1cncc2ccc(F)cc12)C1CCOc2ccc(Cl)cc21,356.072783588,4.532100000000003,51.22,25.0,3.0,1.0,4.0,94.63570000000001,2.0,0.0
543,LON-WEI-4d77710c-2,O=S(=O)(Cc1ccccc1F)c1oc(-c2ccc(F)cc2)nc1S(=O)(=O)c1ccccc1,475.03597102,4.426500000000003,94.31,32.0,6.0,0.0,4.0,111.0806,6.0,0.0
544,LON-WEI-4d77710c-8,CCOC(=O)c1c(C)n(S(C)(=O)=O)c2ccc(N(C(=O)c3ccco3)S(C)(=O)=O)cc12,468.0661075999999,2.13352,132.96,31.0,9.0,0.0,3.0,113.23460000000003,6.0,0.0
545,LON-WEI-4d77710c-10,O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,445.049919292,2.762600000000001,107.48,30.0,7.0,1.0,4.0,108.10900000000002,6.0,0.0
546,LON-WEI-4d77710c-11,COC(=O)c1c(C)n(S(C)(=O)=O)c2ccc(N(C(=O)c3ccco3)S(C)(=O)=O)cc12,454.0504575359999,1.7434200000000004,132.96,30.0,9.0,0.0,3.0,108.61760000000002,5.0,0.0
547,LON-WEI-4d77710c-19,O=C(O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,267.08954327600003,2.4683,57.61,20.0,2.0,1.0,3.0,73.13430000000002,3.0,0.0
548,LON-WEI-4d77710c-24,CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)Cc1csc(-c2ccccc2)n1,448.0915345,5.896500000000004,68.28999999999999,31.0,6.0,1.0,4.0,125.5952,7.0,1.0
549,LON-WEI-4d77710c-32,N#Cc1ccc(CN2CCC(C3CCNC3)CC2)cc1,269.189197736,2.3797800000000002,39.06,20.0,3.0,1.0,3.0,80.13470000000005,3.0,0.0
550,LON-WEI-4d77710c-39,CC(CCc1ccco1)NC(=O)Nc1cn(C)c(=O)c2ccccc12,339.158291532,3.274300000000001,76.27000000000001,25.0,4.0,2.0,3.0,97.83440000000003,5.0,0.0
551,LON-WEI-4d77710c-51,Cc1noc(C)c1CCNC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12,382.20049069199996,3.626540000000002,89.16,28.0,5.0,2.0,3.0,109.74840000000002,6.0,0.0
552,LON-WEI-4d77710c-61,O=[N+]([O-])c1cnc(Sc2nnc(-c3ccco3)n2-c2ccc(OCc3ccccc3)cc2)s1,477.05654596000005,5.622200000000003,109.11,33.0,10.0,0.0,5.0,122.7264,8.0,1.0
553,LON-WEI-4d77710c-64,O=S(=O)(Nc1ccccc1SCc1cccc(Cl)c1F)c1cc(Cl)sc1Cl,480.900152852,6.940500000000002,46.17,27.0,4.0,1.0,3.0,112.56050000000002,6.0,1.0
554,LON-WEI-4d77710c-65,CC(C)(C)c1ccc(-c2nnc(Sc3cnc([N+](=O)[O-])s3)o2)cc1,362.05073230799997,4.550000000000003,94.95,24.0,8.0,0.0,3.0,91.32540000000002,4.0,0.0
555,LON-WEI-4d77710c-66,COC(=O)c1c(C)nn(C(=O)c2cccs2)c1-c1snnc1C,348.035082244,2.555040000000001,86.97,23.0,9.0,0.0,3.0,85.99100000000001,3.0,0.0
556,LON-WEI-4d77710c-67,O=[N+]([O-])c1cnc(Sc2nnc(-c3ccc(Cl)cc3)o2)s1,339.9491597,3.9059,94.95,21.0,8.0,0.0,3.0,77.63540000000002,4.0,0.0
557,LON-WEI-4d77710c-69,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccccc1Sc1ncc([N+](=O)[O-])s1,440.02246687200005,5.865300000000002,97.16,29.0,6.0,2.0,3.0,103.41880000000005,5.0,1.0
558,LON-WEI-4d77710c-70,N#Cc1cnn(C(=O)c2cccs2)c1C1CC1,243.046632908,2.38218,58.68,17.0,5.0,0.0,3.0,62.96450000000002,2.0,0.0
559,MAT-POS-ea426761-13,O=c1oc(Nc2ccccc2)nc2ccccc12,238.07422756,2.9316000000000013,55.13,18.0,4.0,1.0,3.0,70.00370000000004,2.0,0.0
560,LON-WEI-4d77710c-73,Cc1cc(C)c(C#N)c(Sc2ncnc3c2nnn3Cc2ccccc2)n1,373.11096448000006,3.3043200000000015,93.17,27.0,8.0,0.0,4.0,101.211,4.0,0.0
561,LON-WEI-4d77710c-74,CCOC(=O)c1ccc(NC(=O)CC2SC(=O)N(c3ccccc3)C2=O)cc1,398.09364267599994,3.4605000000000015,92.78,28.0,6.0,1.0,3.0,106.34820000000002,6.0,0.0
562,LON-WEI-4d77710c-75,Cc1ccccc1NC(=O)CC1SC(=O)N(c2ccccc2)C1=O,340.088163372,3.592220000000002,66.48,24.0,4.0,1.0,3.0,95.12870000000004,4.0,0.0
563,LON-WEI-4d77710c-76,c1ccc(-c2cc(Sc3nnc(-c4cccs4)o3)n3ncnc3n2)cc1,378.03575094000007,4.054000000000002,82.0,26.0,9.0,0.0,5.0,97.95200000000001,4.0,0.0
564,DAR-DIA-5ff57136-9,COC(=O)/C=C/C(=O)N(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,450.09824938800006,4.043300000000003,85.80000000000001,32.0,6.0,0.0,4.0,119.69700000000002,4.0,0.0
565,MAT-POS-23a8a11a-1,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2ccccc12,330.03266836399996,4.722800000000002,41.99,22.0,2.0,1.0,3.0,90.53870000000002,3.0,0.0
566,MAT-POS-8fd29122-1,COc1ccccc1OCCNC(=O)c1cc(=O)cc[nH]1,288.111006992,1.1923,80.41999999999999,21.0,4.0,2.0,2.0,77.88490000000002,6.0,0.0
567,MAT-POS-8fd29122-2,O=C(c1cc(=O)cc[nH]1)N1CCN(c2cccc(Cl)c2)CC1,317.093104432,1.9907,56.410000000000004,22.0,3.0,1.0,3.0,86.63120000000004,2.0,0.0
568,VLA-UCB-29506327-1,O=C1NC2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,379.072368988,3.6224000000000025,71.53,27.0,4.0,1.0,5.0,101.00270000000002,1.0,0.0
569,ALP-POS-ce760d3f-1,O=C(Nc1cncc2ccccc12)C1CCOc2c(O)cc(Cl)cc21,354.07712002000005,4.098600000000002,71.45,25.0,4.0,2.0,4.0,96.34250000000002,2.0,0.0
570,ALP-POS-ce760d3f-3,O=C(Nc1cncc2ccncc12)[C@H]1CCOc2ccc(Cl)cc21,339.07745436799996,3.788000000000002,64.11,24.0,4.0,1.0,4.0,92.47270000000003,2.0,0.0
571,ALP-POS-696356e4-1,O=C(Nc1cncc2ccc(F)cc12)C1CCOc2ccc(Cl)cc21,356.072783588,4.532100000000003,51.22,25.0,3.0,1.0,4.0,94.63570000000001,2.0,0.0
572,ALP-POS-ce760d3f-8,O=C1C(c2ccc(Cl)cc2)CCCN1c1cncc2ccccc12,336.10294084400005,4.798800000000003,33.2,24.0,2.0,0.0,4.0,97.52300000000002,2.0,0.0
573,EDG-MED-971238d3-1,O=C(Nc1cncc2ccccc12)[C@]1(O)CCOc2ccc(Cl)cc21,354.07712002000005,3.4970000000000017,71.45,25.0,4.0,2.0,4.0,95.83350000000002,2.0,0.0
574,EDJ-MED-e4b030d8-13,C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,352.097855464,4.5671000000000035,51.22,25.0,3.0,1.0,4.0,99.28870000000002,2.0,0.0
575,ALP-POS-e980f4ea-12,CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,501.21761797600004,4.478000000000003,100.21,37.0,5.0,2.0,4.0,137.69489999999988,10.0,1.0
576,EDJ-MED-92e193ae-1,O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2ccc(Cl)cc21,337.098189812,4.426100000000003,54.02,24.0,3.0,2.0,4.0,97.67240000000001,2.0,0.0
577,LON-WEI-b2874fec-1,O=C1CCCN1Cc1cccc(C(=O)N2CCC(C3CCNC3)CC2)c1,355.22597716800004,2.2707000000000006,52.650000000000006,26.0,3.0,1.0,4.0,100.69720000000005,4.0,0.0
578,LON-WEI-b2874fec-2,Cc1ccc(Nc2ccccc2C(=O)N2CCC(C3CCNC3)CC2)cc1,363.231062548,4.200320000000002,44.370000000000005,27.0,3.0,2.0,4.0,110.50790000000005,4.0,0.0
579,LON-WEI-b2874fec-3,CS(=O)(=O)Nc1ccc(Cl)cc1C(=O)N1CCC(C2CCNC2)CC1,385.122690308,2.1732000000000005,78.51,25.0,4.0,2.0,3.0,99.52270000000006,4.0,0.0
580,LON-WEI-b2874fec-4,O=C1CCc2cc(C(=O)N3CCC(C4CCNC4)CC3)ccc2N1,327.19467704000004,2.0329999999999995,61.440000000000005,24.0,3.0,2.0,4.0,92.99690000000005,2.0,0.0
581,LON-WEI-b2874fec-5,Cc1cc(C(=O)N2CCC(C3CCNC3)CC2)cc(S(=O)(=O)N(C)C)c1C,393.208612852,2.0154400000000003,69.72,27.0,4.0,1.0,3.0,106.39300000000007,4.0,0.0
